reservation_c,os_cat,dd,browser_cat,reservation_n,no_of_purchases_last_7_days,day,month,year,Boo,rand,NOP_before_purchase
Non-Purchase,Windows,D,MSIE,0,0,29-Apr-13,01-03-2099,01-03-2001,FALSE,880.6903962,11
Non-Purchase,Windows,D,Chrome,0,0,30-Apr-13,01-04-2099,01-04-2001,FALSE,470.0677374,6
Non-Purchase,Windows,D,Firefox,0,0,01-May-13,01-05-2099,01-05-2001,FALSE,593.5503738,6
Non-Purchase,Mac,D,Chrome,0,0,02-May-13,01-06-2099,01-06-2001,FALSE,286.8654581,5
Non-Purchase,Windows,D,MSIE,0,0,03-May-13,01-07-2099,01-07-2001,FALSE,93.6765847,4
Non-Purchase,Windows,D,Firefox,0,0,04-May-13,01-08-2099,01-08-2001,FALSE,901.651123,6
Non-Purchase,iOS,T,Safari,0,0,05-May-13,01-09-2099,01-09-2001,FALSE,969.719204,31
Non-Purchase,Windows,D,Chrome,0,0,06-May-13,01-10-2099,01-10-2001,FALSE,223.9787517,7
Non-Purchase,Windows,D,Chrome,0,0,07-May-13,01-11-2099,01-11-2001,FALSE,646.392761,38
Non-Purchase,Windows,D,Chrome,0,0,08-May-13,01-12-2099,01-12-2001,FALSE,886.1128451,2
Non-Purchase,Windows,D,MSIE,0,0,09-May-13,01-01-2100,01-01-2002,FALSE,910.2596401,6
Non-Purchase,Windows,D,MSIE,0,0,10-May-13,01-02-2100,01-02-2002,FALSE,891.0450928,6
Non-Purchase,Windows,D,Chrome,0,0,11-May-13,01-03-2100,01-03-2002,FALSE,894.5135146,3
Non-Purchase,Windows,D,Chrome,0,0,12-May-13,01-04-2100,01-04-2002,FALSE,584.2618123,8
Non-Purchase,iOS,T,Safari,0,0,13-May-13,01-05-2100,01-05-2002,FALSE,775.6553163,2
Non-Purchase,Windows,D,Chrome,0,0,14-May-13,01-06-2100,01-06-2002,FALSE,90.29669595,4
Non-Purchase,Windows,D,MSIE,0,0,15-May-13,01-07-2100,01-07-2002,FALSE,281.4277331,8
Non-Purchase,Windows,D,Chrome,0,0,16-May-13,01-08-2100,01-08-2002,FALSE,220.0460679,4
Purchase,iOS,T,Safari,1,0,17-May-13,01-09-2100,01-09-2002,FALSE,359.7209138,17
Non-Purchase,Windows,D,Chrome,0,0,18-May-13,01-10-2100,01-10-2002,FALSE,501.9877373,7
Non-Purchase,Windows,D,MSIE,0,0,19-May-13,01-11-2100,01-11-2002,FALSE,223.5717107,4
Non-Purchase,iOS,T,Safari,0,0,20-May-13,01-12-2100,01-12-2002,FALSE,465.5692988,12
Non-Purchase,iOS,T,Safari,0,0,21-May-13,01-01-2101,01-01-2003,FALSE,341.1652945,4
Non-Purchase,Windows,D,Chrome,0,0,22-May-13,01-02-2101,01-02-2003,FALSE,804.3719942,16
Non-Purchase,Android,T,Others,0,0,23-May-13,01-03-2101,01-03-2003,FALSE,741.9106357,2
Non-Purchase,Mac,D,Chrome,0,0,24-May-13,01-04-2101,01-04-2003,FALSE,763.7714093,6
Non-Purchase,Mac,D,Safari,0,0,25-May-13,01-05-2101,01-05-2003,FALSE,251.9719315,6
Non-Purchase,Windows,D,MSIE,0,0,26-May-13,01-06-2101,01-06-2003,FALSE,608.2493033,18
Non-Purchase,Windows,D,MSIE,0,0,27-May-13,01-07-2101,01-07-2003,FALSE,723.5516264,14
Non-Purchase,Windows,D,MSIE,0,0,28-May-13,01-08-2101,01-08-2003,FALSE,444.8484123,3
Non-Purchase,Windows,D,MSIE,0,0,29-May-13,01-09-2101,01-09-2003,FALSE,218.8778808,3
Non-Purchase,iOS,T,Safari,0,0,30-May-13,01-10-2101,01-10-2003,FALSE,2.926540264,5
Non-Purchase,iOS,T,Safari,0,0,31-May-13,01-11-2101,01-11-2003,FALSE,437.1977123,8
Non-Purchase,Windows,D,MSIE,0,0,01-Jun-13,01-12-2101,01-12-2003,FALSE,750.0278562,3
Non-Purchase,Windows,D,Chrome,0,0,02-Jun-13,01-01-2102,01-01-2004,FALSE,194.1187791,48
Non-Purchase,iOS,T,Safari,0,0,03-Jun-13,01-02-2102,01-02-2004,FALSE,256.7324266,5
Non-Purchase,Mac,D,Safari,0,0,04-Jun-13,01-03-2102,01-03-2004,FALSE,344.8019875,10
Non-Purchase,Windows,D,MSIE,0,0,05-Jun-13,01-04-2102,01-04-2004,FALSE,415.2549006,20
Non-Purchase,Windows,D,Firefox,0,0,06-Jun-13,01-05-2102,01-05-2004,FALSE,240.2268246,10
Non-Purchase,Mac,D,Chrome,0,0,07-Jun-13,01-06-2102,01-06-2004,FALSE,497.0960492,15
Non-Purchase,Windows,D,MSIE,0,0,08-Jun-13,01-07-2102,01-07-2004,FALSE,358.7137255,3
Non-Purchase,Windows,D,Firefox,0,0,09-Jun-13,01-08-2102,01-08-2004,FALSE,148.0481221,11
Purchase,Windows,D,Chrome,1,0,10-Jun-13,01-09-2102,01-09-2004,FALSE,372.7645006,73
Non-Purchase,Windows,D,Chrome,0,0,11-Jun-13,01-10-2102,01-10-2004,FALSE,649.8310174,8
Non-Purchase,Windows,D,Chrome,0,0,12-Jun-13,01-11-2102,01-11-2004,FALSE,440.2116302,3
Purchase,Mac,D,Safari,1,1,13-Jun-13,01-12-2102,01-12-2004,TRUE,17.74196017,6
Non-Purchase,Windows,D,Firefox,0,0,14-Jun-13,01-01-2103,01-01-2005,FALSE,391.3298692,3
Non-Purchase,Windows,D,Firefox,0,0,15-Jun-13,01-02-2103,01-02-2005,FALSE,566.0149886,2
Non-Purchase,Windows,D,Chrome,0,0,16-Jun-13,01-03-2103,01-03-2005,FALSE,155.5136082,3
Non-Purchase,Windows,D,MSIE,0,0,17-Jun-13,01-04-2103,01-04-2005,FALSE,811.5425921,4
Non-Purchase,Windows,D,Firefox,0,0,18-Jun-13,01-05-2103,01-05-2005,FALSE,373.2727558,7
Non-Purchase,Windows,D,MSIE,0,0,19-Jun-13,01-06-2103,01-06-2005,FALSE,77.57422433,6
Non-Purchase,Windows,D,MSIE,0,0,20-Jun-13,01-07-2103,01-07-2005,FALSE,598.9797234,24
Non-Purchase,iOS,T,Safari,0,0,21-Jun-13,01-08-2103,01-08-2005,FALSE,818.5961832,3
Non-Purchase,Windows,D,MSIE,0,0,22-Jun-13,01-09-2103,01-09-2005,FALSE,291.2208908,10
Non-Purchase,Windows,D,Chrome,0,0,23-Jun-13,01-10-2103,01-10-2005,FALSE,295.0784053,5
Non-Purchase,Android,T,Chrome,0,0,24-Jun-13,01-11-2103,01-11-2005,FALSE,564.6501514,18
Non-Purchase,Windows,D,MSIE,0,0,25-Jun-13,01-12-2103,01-12-2005,FALSE,656.0518845,3
Non-Purchase,Windows,D,Chrome,0,0,26-Jun-13,01-01-2104,01-01-2006,FALSE,29.92605181,14
Non-Purchase,Windows,D,MSIE,0,0,27-Jun-13,01-02-2104,01-02-2006,FALSE,149.5403499,14
Non-Purchase,Windows,D,Chrome,0,0,28-Jun-13,01-03-2104,01-03-2006,FALSE,713.1836083,13
Non-Purchase,Windows,D,MSIE,0,1,29-Jun-13,01-04-2104,01-04-2006,TRUE,363.5910261,9
Non-Purchase,Windows,D,MSIE,0,0,30-Jun-13,01-05-2104,01-05-2006,FALSE,350.7562414,2
Non-Purchase,Others,D,Chrome,0,0,01-Jul-13,01-06-2104,01-06-2006,FALSE,674.8900859,4
Non-Purchase,Windows,D,Chrome,0,0,02-Jul-13,01-07-2104,01-07-2006,FALSE,470.4291815,7
Non-Purchase,Windows,D,MSIE,0,0,03-Jul-13,01-08-2104,01-08-2006,FALSE,307.8974029,11
Non-Purchase,Windows,D,MSIE,0,0,04-Jul-13,01-09-2104,01-09-2006,FALSE,212.881711,3
Non-Purchase,Windows,D,MSIE,0,0,05-Jul-13,01-10-2104,01-10-2006,FALSE,882.0196606,2
Non-Purchase,iOS,T,Chrome,0,0,06-Jul-13,01-11-2104,01-11-2006,FALSE,23.81978904,3
Non-Purchase,Windows,D,Chrome,0,0,07-Jul-13,01-12-2104,01-12-2006,FALSE,190.0330635,2
Non-Purchase,Mac,D,Safari,0,0,08-Jul-13,01-01-2105,01-01-2007,FALSE,327.3877438,6
Non-Purchase,Windows,D,Chrome,0,0,09-Jul-13,01-02-2105,01-02-2007,FALSE,159.8074638,3
Purchase,Windows,D,Chrome,1,1,10-Jul-13,01-03-2105,01-03-2007,TRUE,686.5901146,8
Purchase,iOS,T,Safari,1,0,11-Jul-13,01-04-2105,01-04-2007,FALSE,846.6631981,2
Non-Purchase,Mac,D,Safari,0,0,12-Jul-13,01-05-2105,01-05-2007,FALSE,688.9336538,10
Non-Purchase,iOS,T,Safari,0,0,13-Jul-13,01-06-2105,01-06-2007,FALSE,587.1320196,4
Non-Purchase,Windows,D,Firefox,0,0,14-Jul-13,01-07-2105,01-07-2007,FALSE,873.5662679,2
Non-Purchase,Windows,D,MSIE,0,0,15-Jul-13,01-08-2105,01-08-2007,FALSE,686.8614759,5
Non-Purchase,Windows,D,Chrome,0,0,16-Jul-13,01-09-2105,01-09-2007,FALSE,616.9634307,14
Non-Purchase,Windows,D,MSIE,0,0,17-Jul-13,01-10-2105,01-10-2007,FALSE,344.259431,7
Non-Purchase,Windows,D,MSIE,0,0,18-Jul-13,01-11-2105,01-11-2007,FALSE,409.0961972,4
Non-Purchase,iOS,T,Safari,0,0,19-Jul-13,01-12-2105,01-12-2007,FALSE,389.7209347,3
Non-Purchase,Mac,D,Safari,0,0,20-Jul-13,01-01-2106,01-01-2008,FALSE,580.375526,16
Non-Purchase,Android,T,Chrome,0,0,21-Jul-13,01-02-2106,01-02-2008,FALSE,818.2703699,19
Non-Purchase,Windows,D,MSIE,0,0,22-Jul-13,01-03-2106,01-03-2008,FALSE,825.9778278,12
Non-Purchase,Mac,D,Safari,0,0,23-Jul-13,01-04-2106,01-04-2008,FALSE,991.8595575,4
Non-Purchase,Windows,D,Chrome,0,0,24-Jul-13,01-05-2106,01-05-2008,FALSE,131.1338046,10
Non-Purchase,Windows,D,MSIE,0,0,25-Jul-13,01-06-2106,01-06-2008,FALSE,310.0379644,6
Non-Purchase,Windows,D,Firefox,0,0,26-Jul-13,01-07-2106,01-07-2008,FALSE,329.410328,47
Non-Purchase,iOS,T,Safari,0,0,27-Jul-13,01-08-2106,01-08-2008,FALSE,806.3449409,3
Non-Purchase,iOS,T,Safari,0,0,28-Jul-13,01-09-2106,01-09-2008,FALSE,848.9986717,4
Non-Purchase,Windows,D,MSIE,0,0,29-Jul-13,01-10-2106,01-10-2008,FALSE,245.0727115,5
Non-Purchase,Windows,D,Chrome,0,0,30-Jul-13,01-11-2106,01-11-2008,FALSE,323.4508482,7
Non-Purchase,Windows,D,MSIE,0,0,31-Jul-13,01-12-2106,01-12-2008,FALSE,734.8368957,6
Non-Purchase,Windows,D,Chrome,0,0,01-Aug-13,01-01-2107,01-01-2009,FALSE,570.6758918,7
Non-Purchase,iOS,T,Safari,0,0,02-Aug-13,01-02-2107,01-02-2009,FALSE,355.4449379,2
Non-Purchase,Mac,D,Safari,0,0,03-Aug-13,01-03-2107,01-03-2009,FALSE,866.149338,4
Non-Purchase,Windows,D,Firefox,0,0,04-Aug-13,01-04-2107,01-04-2009,FALSE,907.5782853,3
Non-Purchase,iOS,T,Safari,0,0,05-Aug-13,01-05-2107,01-05-2009,FALSE,246.379769,11
Non-Purchase,Windows,D,MSIE,0,1,06-Aug-13,01-06-2107,01-06-2009,TRUE,294.1832016,17
Non-Purchase,Windows,D,Chrome,0,0,07-Aug-13,01-07-2107,01-07-2009,FALSE,720.5161537,15
Non-Purchase,Windows,D,Chrome,0,0,08-Aug-13,01-08-2107,01-08-2009,FALSE,714.1349813,3
Purchase,Windows,D,MSIE,1,1,09-Aug-13,01-09-2107,01-09-2009,TRUE,82.95189876,56
Non-Purchase,Mac,D,Chrome,0,0,10-Aug-13,01-10-2107,01-10-2009,FALSE,284.1021957,3
Non-Purchase,Mac,D,Firefox,0,0,11-Aug-13,01-11-2107,01-11-2009,FALSE,267.3237092,4
Non-Purchase,iOS,T,Safari,0,0,12-Aug-13,01-12-2107,01-12-2009,FALSE,382.0155467,4
Non-Purchase,Windows,D,MSIE,0,0,13-Aug-13,01-01-2108,01-01-2010,FALSE,201.2895944,5
Non-Purchase,Windows,D,Chrome,0,0,14-Aug-13,01-02-2108,01-02-2010,FALSE,924.7118207,9
Non-Purchase,Android,T,Chrome,0,0,15-Aug-13,01-03-2108,01-03-2010,FALSE,207.5488335,5
Non-Purchase,Windows,D,Chrome,0,0,16-Aug-13,01-04-2108,01-04-2010,FALSE,486.8322138,9
Non-Purchase,Windows,D,MSIE,0,0,17-Aug-13,01-05-2108,01-05-2010,FALSE,583.4938137,24
Non-Purchase,Windows,D,MSIE,0,0,18-Aug-13,01-06-2108,01-06-2010,FALSE,733.662751,10
Non-Purchase,Windows,D,MSIE,0,0,19-Aug-13,01-07-2108,01-07-2010,FALSE,881.4615344,2
Non-Purchase,Windows,D,Firefox,0,0,20-Aug-13,01-08-2108,01-08-2010,FALSE,700.8858262,44
Non-Purchase,Windows,D,MSIE,0,0,21-Aug-13,01-09-2108,01-09-2010,FALSE,982.8365499,2
Non-Purchase,Windows,D,Chrome,0,0,22-Aug-13,01-10-2108,01-10-2010,FALSE,36.02504239,5
Non-Purchase,Windows,D,MSIE,0,0,23-Aug-13,01-11-2108,01-11-2010,FALSE,52.57932285,2
Non-Purchase,iOS,T,Safari,0,0,24-Aug-13,01-12-2108,01-12-2010,FALSE,202.6917222,7
Non-Purchase,Windows,D,Chrome,0,0,25-Aug-13,01-01-2109,01-01-2011,FALSE,488.7009763,63
Non-Purchase,Windows,D,MSIE,0,0,26-Aug-13,01-02-2109,01-02-2011,FALSE,984.0040896,16
Non-Purchase,iOS,T,Chrome,0,0,27-Aug-13,01-03-2109,01-03-2011,FALSE,704.6304571,4
Non-Purchase,Windows,D,MSIE,0,0,28-Aug-13,01-04-2109,01-04-2011,FALSE,486.8914744,2
Non-Purchase,iOS,T,Safari,0,0,29-Aug-13,01-05-2109,01-05-2011,FALSE,782.0044298,6
Non-Purchase,iOS,T,Safari,0,0,30-Aug-13,01-06-2109,01-06-2011,FALSE,604.9655684,2
Non-Purchase,Windows,D,Chrome,0,0,31-Aug-13,01-07-2109,01-07-2011,FALSE,396.9509523,16
Non-Purchase,Windows,D,MSIE,0,0,01-Sep-13,01-08-2109,01-08-2011,FALSE,641.2231988,4
Purchase,Mac,D,Firefox,1,1,02-Sep-13,01-09-2109,01-09-2011,TRUE,792.7496434,12
Non-Purchase,Windows,D,MSIE,0,0,03-Sep-13,01-10-2109,01-10-2011,FALSE,641.5769882,29
Non-Purchase,Windows,D,MSIE,0,0,04-Sep-13,01-11-2109,01-11-2011,FALSE,399.9159662,5
Non-Purchase,Windows,D,Chrome,0,0,05-Sep-13,01-12-2109,01-12-2011,FALSE,977.6144508,27
Non-Purchase,Windows,D,Firefox,0,0,06-Sep-13,01-01-2110,01-01-2012,FALSE,884.6919649,8
Non-Purchase,Windows,D,MSIE,0,0,07-Sep-13,01-02-2110,01-02-2012,FALSE,763.0346263,5
Non-Purchase,Windows,D,MSIE,0,0,08-Sep-13,01-03-2110,01-03-2012,FALSE,252.6463054,3
Non-Purchase,Windows,D,MSIE,0,0,09-Sep-13,01-04-2110,01-04-2012,FALSE,130.1409584,10
Non-Purchase,Windows,D,MSIE,0,0,10-Sep-13,01-05-2110,01-05-2012,FALSE,164.3710613,6
Non-Purchase,Windows,D,MSIE,0,0,11-Sep-13,01-06-2110,01-06-2012,FALSE,565.428629,10
Non-Purchase,Windows,D,MSIE,0,0,12-Sep-13,01-07-2110,01-07-2012,FALSE,801.2371478,14
Non-Purchase,Windows,D,MSIE,0,0,13-Sep-13,01-08-2110,01-08-2012,FALSE,847.2827643,13
Non-Purchase,Windows,D,MSIE,0,0,14-Sep-13,01-09-2110,01-09-2012,FALSE,29.26517398,6
Non-Purchase,Windows,D,MSIE,0,0,15-Sep-13,01-10-2110,01-10-2012,FALSE,15.04440934,13
Non-Purchase,Mac,D,Safari,0,0,16-Sep-13,01-11-2110,01-11-2012,FALSE,995.2773497,48
Non-Purchase,Windows,D,Chrome,0,0,17-Sep-13,01-12-2110,01-12-2012,FALSE,965.2428702,8
Non-Purchase,Windows,D,MSIE,0,0,18-Sep-13,01-01-2111,01-01-2013,FALSE,133.5903721,8
Non-Purchase,Windows,D,Chrome,0,0,19-Sep-13,01-02-2111,01-02-2013,FALSE,42.40337101,2
Non-Purchase,Windows,D,Chrome,0,0,20-Sep-13,01-03-2111,01-03-2013,FALSE,170.0664351,12
Non-Purchase,Windows,D,Chrome,0,0,21-Sep-13,01-04-2111,01-04-2013,FALSE,783.5357516,13
Non-Purchase,iOS,T,Safari,0,0,22-Sep-13,01-05-2111,01-05-2013,FALSE,476.0776248,6
Non-Purchase,Windows,D,MSIE,0,0,23-Sep-13,01-06-2111,01-06-2013,FALSE,706.6341082,18
Non-Purchase,Windows,D,MSIE,0,0,24-Sep-13,01-07-2111,01-07-2013,FALSE,231.3119168,7
Non-Purchase,Windows,D,MSIE,0,0,25-Sep-13,01-08-2111,01-08-2013,FALSE,806.1006217,3
Non-Purchase,Windows,D,MSIE,0,0,26-Sep-13,01-09-2111,01-09-2013,FALSE,552.6518106,10
Non-Purchase,Windows,D,Chrome,0,0,27-Sep-13,01-10-2111,01-10-2013,FALSE,809.0289874,9
Non-Purchase,Windows,D,MSIE,0,0,28-Sep-13,01-11-2111,01-11-2013,FALSE,350.05585,5
Purchase,Windows,D,Chrome,1,0,29-Sep-13,01-12-2111,01-12-2013,FALSE,345.0342491,17
Non-Purchase,Windows,D,Chrome,0,1,30-Sep-13,01-01-2112,01-01-2014,TRUE,839.4938269,8
Non-Purchase,Windows,D,MSIE,0,0,01-Oct-13,01-02-2112,01-02-2014,FALSE,544.6215818,5
Non-Purchase,Mac,D,Firefox,0,0,02-Oct-13,01-03-2112,01-03-2014,FALSE,642.0568618,16
Non-Purchase,Windows,D,Firefox,0,0,03-Oct-13,01-04-2112,01-04-2014,FALSE,947.2736431,4
Purchase,Windows,D,Chrome,1,0,04-Oct-13,01-05-2112,01-05-2014,FALSE,558.6603212,37
Purchase,Windows,D,MSIE,1,0,05-Oct-13,01-06-2112,01-06-2014,FALSE,723.0263074,14
Non-Purchase,Android,T,Chrome,0,0,06-Oct-13,01-07-2112,01-07-2014,FALSE,130.5675547,3
Non-Purchase,Windows,D,MSIE,0,0,07-Oct-13,01-08-2112,01-08-2014,FALSE,802.440035,4
Non-Purchase,Windows,D,Chrome,0,0,08-Oct-13,01-09-2112,01-09-2014,FALSE,398.9890964,12
Non-Purchase,Windows,D,MSIE,0,0,09-Oct-13,01-10-2112,01-10-2014,FALSE,926.8985736,4
Non-Purchase,Windows,D,Firefox,0,0,10-Oct-13,01-11-2112,01-11-2014,FALSE,254.6452475,4
Non-Purchase,Windows,D,Chrome,0,0,11-Oct-13,01-12-2112,01-12-2014,FALSE,213.123482,3
Non-Purchase,Windows,D,Chrome,0,0,12-Oct-13,01-01-2113,01-01-2015,FALSE,935.9694537,2
Non-Purchase,Windows,D,Firefox,0,0,13-Oct-13,01-02-2113,01-02-2015,FALSE,269.5517552,3
Non-Purchase,Windows,D,MSIE,0,0,14-Oct-13,01-03-2113,01-03-2015,FALSE,663.9091664,2
Non-Purchase,Windows,D,Firefox,0,0,15-Oct-13,01-04-2113,01-04-2015,FALSE,858.7132079,22
Non-Purchase,Mac,D,Chrome,0,0,16-Oct-13,01-05-2113,01-05-2015,FALSE,320.9204619,13
Non-Purchase,Windows,D,MSIE,0,0,17-Oct-13,01-06-2113,01-06-2015,FALSE,941.1731487,4
Purchase,iOS,T,Safari,1,1,18-Oct-13,01-07-2113,01-07-2015,TRUE,338.6375833,4
Purchase,Windows,D,Chrome,1,1,19-Oct-13,01-08-2113,01-08-2015,TRUE,541.9611843,23
Non-Purchase,Android,T,Chrome,0,0,20-Oct-13,01-09-2113,01-09-2015,FALSE,744.5565325,4
Non-Purchase,Windows,D,MSIE,0,0,21-Oct-13,01-10-2113,01-10-2015,FALSE,482.8981293,9
Non-Purchase,Mac,D,Safari,0,0,22-Oct-13,01-11-2113,01-11-2015,FALSE,338.9968021,5
Non-Purchase,Windows,D,MSIE,0,0,23-Oct-13,01-12-2113,01-12-2015,FALSE,961.1589167,6
Non-Purchase,Windows,D,Chrome,0,0,24-Oct-13,01-01-2114,01-01-2016,FALSE,364.7475845,19
Non-Purchase,Windows,D,MSIE,0,0,25-Oct-13,01-02-2114,01-02-2016,FALSE,528.1176384,3
Non-Purchase,Windows,D,MSIE,0,0,26-Oct-13,01-03-2114,01-03-2016,FALSE,42.75583835,16
Non-Purchase,Windows,D,MSIE,0,0,27-Oct-13,01-04-2114,01-04-2016,FALSE,806.9217494,25
Non-Purchase,Mac,D,Firefox,0,0,28-Oct-13,01-05-2114,01-05-2016,FALSE,855.4731266,5
Non-Purchase,Windows,D,Firefox,0,0,29-Oct-13,01-06-2114,01-06-2016,FALSE,855.1367495,15
Non-Purchase,Windows,D,MSIE,0,0,30-Oct-13,01-07-2114,01-07-2016,FALSE,630.2685008,8
Non-Purchase,Windows,D,MSIE,0,0,31-Oct-13,01-08-2114,01-08-2016,FALSE,998.863689,11
Non-Purchase,Windows,D,Firefox,0,0,01-Nov-13,01-09-2114,01-09-2016,FALSE,755.8034464,5
Non-Purchase,Windows,D,MSIE,0,0,02-Nov-13,01-10-2114,01-10-2016,FALSE,972.4770121,18
Non-Purchase,Windows,D,Firefox,0,0,03-Nov-13,01-11-2114,01-11-2016,FALSE,657.9001552,30
Non-Purchase,Windows,D,MSIE,0,0,04-Nov-13,01-12-2114,01-12-2016,FALSE,508.0879472,3
Non-Purchase,Windows,D,MSIE,0,0,05-Nov-13,01-01-2115,01-01-2017,FALSE,565.0969556,4
Non-Purchase,Windows,D,Chrome,0,0,06-Nov-13,01-02-2115,01-02-2017,FALSE,270.9912689,2
Non-Purchase,iOS,T,Safari,0,0,07-Nov-13,01-03-2115,01-03-2017,FALSE,303.6444972,5
Non-Purchase,iOS,T,Safari,0,0,08-Nov-13,01-04-2115,01-04-2017,FALSE,534.0246964,2
Non-Purchase,Windows,D,Chrome,0,0,09-Nov-13,01-05-2115,01-05-2017,FALSE,223.526621,4
Non-Purchase,Mac,D,Safari,0,0,10-Nov-13,01-06-2115,01-06-2017,FALSE,951.3969734,4
Non-Purchase,Windows,D,Firefox,0,0,11-Nov-13,01-07-2115,01-07-2017,FALSE,397.8341354,3
Non-Purchase,Windows,D,Chrome,0,0,12-Nov-13,01-08-2115,01-08-2017,FALSE,601.1374679,2
Non-Purchase,Windows,D,MSIE,0,0,13-Nov-13,01-09-2115,01-09-2017,FALSE,716.061117,16
Non-Purchase,iOS,T,Safari,0,0,14-Nov-13,01-10-2115,01-10-2017,FALSE,470.8381162,3
Non-Purchase,Windows,D,MSIE,0,0,15-Nov-13,01-11-2115,01-11-2017,FALSE,941.0033422,3
Non-Purchase,Android,T,Chrome,0,0,16-Nov-13,01-12-2115,01-12-2017,FALSE,669.4280609,13
Purchase,Windows,D,MSIE,1,1,17-Nov-13,01-01-2116,01-01-2018,TRUE,355.0752449,9
Non-Purchase,Mac,D,Firefox,0,1,18-Nov-13,01-02-2116,01-02-2018,TRUE,238.1580415,3
Non-Purchase,Windows,D,Firefox,0,0,19-Nov-13,01-03-2116,01-03-2018,FALSE,621.5731941,3
Non-Purchase,iOS,T,Safari,0,0,20-Nov-13,01-04-2116,01-04-2018,FALSE,565.6213064,5
Non-Purchase,Windows,D,MSIE,0,0,21-Nov-13,01-05-2116,01-05-2018,FALSE,413.7474339,30
Non-Purchase,Windows,D,Chrome,0,0,22-Nov-13,01-06-2116,01-06-2018,FALSE,994.7253301,3
Purchase,Windows,D,Chrome,1,1,23-Nov-13,01-07-2116,01-07-2018,TRUE,886.2244514,7
Non-Purchase,Windows,D,Chrome,0,0,24-Nov-13,01-08-2116,01-08-2018,FALSE,439.6982478,2
Non-Purchase,Windows,D,Firefox,0,0,25-Nov-13,01-09-2116,01-09-2018,FALSE,215.4170758,6
Non-Purchase,iOS,T,Safari,0,0,26-Nov-13,01-10-2116,01-10-2018,FALSE,0.070850948,3
Non-Purchase,iOS,T,Safari,0,0,27-Nov-13,01-11-2116,01-11-2018,FALSE,710.747874,9
Non-Purchase,Windows,D,MSIE,0,0,28-Nov-13,01-12-2116,01-12-2018,FALSE,220.5436969,3
Non-Purchase,Windows,D,Chrome,0,0,29-Nov-13,01-01-2117,01-01-2019,FALSE,249.2867187,5
Non-Purchase,Windows,D,MSIE,0,0,30-Nov-13,01-02-2117,01-02-2019,FALSE,873.5284071,4
Non-Purchase,Windows,D,MSIE,0,0,01-Dec-13,01-03-2117,01-03-2019,FALSE,238.3368899,3
Non-Purchase,Windows,D,MSIE,0,0,02-Dec-13,01-04-2117,01-04-2019,FALSE,409.7582209,37
Non-Purchase,Windows,D,MSIE,0,0,03-Dec-13,01-05-2117,01-05-2019,FALSE,388.7630508,2
Non-Purchase,Windows,D,MSIE,0,0,04-Dec-13,01-06-2117,01-06-2019,FALSE,823.3363034,5
Non-Purchase,Windows,D,Chrome,0,0,05-Dec-13,01-07-2117,01-07-2019,FALSE,216.6841097,2
Non-Purchase,Windows,D,Firefox,0,0,06-Dec-13,01-08-2117,01-08-2019,FALSE,217.9547937,12
Non-Purchase,Windows,D,Firefox,0,0,07-Dec-13,01-09-2117,01-09-2019,FALSE,486.9442578,22
Non-Purchase,Mac,D,Chrome,0,0,08-Dec-13,01-10-2117,01-10-2019,FALSE,337.9305697,5
Non-Purchase,Windows,D,MSIE,0,0,09-Dec-13,01-11-2117,01-11-2019,FALSE,270.4407095,10
Non-Purchase,Others,D,Chrome,0,0,10-Dec-13,01-12-2117,01-12-2019,FALSE,624.8047448,2
Purchase,Mac,D,Firefox,1,0,11-Dec-13,01-01-2118,01-01-2020,FALSE,616.4215117,10
Non-Purchase,Windows,D,Chrome,0,0,12-Dec-13,01-02-2118,01-02-2020,FALSE,912.6918854,4
Non-Purchase,Windows,D,MSIE,0,0,13-Dec-13,01-03-2118,01-03-2020,FALSE,931.6816057,10
Non-Purchase,Windows,D,Chrome,0,0,14-Dec-13,01-04-2118,01-04-2020,FALSE,585.1640758,6
Non-Purchase,Windows,D,MSIE,0,0,15-Dec-13,01-05-2118,01-05-2020,FALSE,411.536571,8
Purchase,Windows,D,MSIE,1,1,16-Dec-13,01-06-2118,01-06-2020,TRUE,731.5610765,7
Non-Purchase,iOS,T,Safari,0,0,17-Dec-13,01-07-2118,01-07-2020,FALSE,100.8188506,5
Non-Purchase,Windows,D,Chrome,0,0,18-Dec-13,01-08-2118,01-08-2020,FALSE,421.9898909,9
Non-Purchase,Windows,D,MSIE,0,0,19-Dec-13,01-09-2118,01-09-2020,FALSE,219.0296235,25
Purchase,Windows,D,MSIE,1,0,20-Dec-13,01-10-2118,01-10-2020,FALSE,363.3366358,3
Purchase,Windows,D,MSIE,1,0,21-Dec-13,01-11-2118,01-11-2020,FALSE,634.8866706,7
Non-Purchase,Windows,D,Chrome,0,0,22-Dec-13,01-12-2118,01-12-2020,FALSE,993.4400529,7
Non-Purchase,Android,T,Others,0,0,23-Dec-13,01-01-2119,01-01-2021,FALSE,483.5804484,2
Non-Purchase,Windows,D,MSIE,0,0,24-Dec-13,01-02-2119,01-02-2021,FALSE,418.609762,2
Non-Purchase,Windows,D,MSIE,0,0,25-Dec-13,01-03-2119,01-03-2021,FALSE,985.889667,2
Non-Purchase,iOS,T,Safari,0,1,26-Dec-13,01-04-2119,01-04-2021,TRUE,307.0160823,2
Non-Purchase,Windows,D,MSIE,0,0,27-Dec-13,01-05-2119,01-05-2021,FALSE,885.6384948,14
